rowname,geometry,selected
2372,"c(13.95833, 46.725)",TRUE
690,"c(13.95833, 48.675)",TRUE
2228,"c(13.9424, 47.62606)",FALSE
1663,"c(13.93292, 47.63177)",FALSE
2227,"c(13.9424, 47.62606)",TRUE
1495,"c(13.93292, 47.63177)",TRUE
1799,"c(14.29167, 47.775)",TRUE
1802,"c(14.29167, 47.825)",TRUE
2158,"c(14.2789, 47.48933)",TRUE
1670,"c(14.2901, 47.30699)",FALSE
1503,"c(14.2901, 47.30699)",TRUE
1801,"c(14.29167, 47.825)",TRUE
1800,"c(14.29167, 47.825)",TRUE
1786,"c(14.29167, 47.825)",TRUE
1785,"c(14.29167, 47.825)",TRUE
1784,"c(14.29167, 47.825)",TRUE
1791,"c(14.29167, 47.825)",TRUE
1790,"c(14.29167, 47.825)",TRUE
2637,"c(14.27318, 47.64864)",TRUE
1804,"c(14.20833, 47.825)",TRUE
1805,"c(14.20833, 47.825)",TRUE
1666,"c(14.10486, 46.93922)",FALSE
2424,"c(14.125, 47.825)",TRUE
1798,"c(14.20833, 47.825)",TRUE
2634,"c(14.23798, 47.71578)",TRUE
2635,"c(14.23798, 47.71578)",TRUE
2636,"c(14.23798, 47.71578)",TRUE
1502,"c(14.25228, 46.93735)",TRUE
1669,"c(14.25228, 46.93735)",FALSE
2640,"c(14.21957, 47.81002)",TRUE
1779,"c(14.20833, 47.825)",TRUE
1668,"c(14.21267, 46.93869)",FALSE
2639,"c(14.21957, 47.81002)",TRUE
1500,"c(14.21267, 46.93869)",TRUE
2109,"c(14.78714, 48.57663)",TRUE
1698,"c(14.7985, 47.10671)",FALSE
1523,"c(14.7985, 47.10671)",TRUE
1521,"c(14.76483, 48.567)",TRUE
2111,"c(14.74099, 48.56596)",TRUE
2110,"c(14.74099, 48.56596)",TRUE
2310,"c(14.74415, 47.6652)",TRUE
2107,"c(14.74611, 48.57653)",TRUE
2108,"c(14.74611, 48.57653)",FALSE
2303,"c(14.83411, 47.51285)",TRUE
2305,"c(14.83212, 47.51291)",TRUE
2288,"c(14.83379, 47.51203)",TRUE
2606,"c(14.71915, 47.56166)",TRUE
2601,"c(14.70656, 47.55549)",TRUE
2599,"c(14.70744, 47.54728)",TRUE
2051,"c(14.70833, 48.625)",TRUE
2600,"c(14.70505, 47.5569)",TRUE
2099,"c(14.70033, 48.57611)",TRUE
2100,"c(14.70033, 48.57611)",FALSE
2604,"c(14.70158, 47.55671)",TRUE
590,"c(14.70833, 48.625)",TRUE
312,"c(14.70833, 47.625)",TRUE
2052,"c(14.70833, 48.625)",TRUE
2054,"c(14.70833, 48.625)",FALSE
2605,"c(14.71498, 47.56244)",TRUE
2050,"c(14.70833, 48.625)",TRUE
2053,"c(14.70833, 48.625)",TRUE
2296,"c(14.94486, 47.54566)",TRUE
2295,"c(14.9447, 47.54426)",TRUE
2125,"c(14.94877, 48.45493)",TRUE
2119,"c(14.95295, 48.45249)",TRUE
2318,"c(14.9495, 47.73744)",TRUE
1526,"c(14.93752, 46.98082)",FALSE
2145,"c(14.91397, 48.51341)",TRUE
1703,"c(14.93752, 46.98082)",TRUE
2293,"c(14.94373, 47.54573)",TRUE
2131,"c(14.93852, 48.45361)",TRUE
2127,"c(14.95447, 48.4472)",FALSE
889,"c(14.95833, 47.875)",TRUE
2728,"c(14.96733, 46.79777)",TRUE
1707,"c(14.97105, 46.80441)",TRUE
1527,"c(14.97105, 46.80441)",FALSE
888,"c(14.95833, 47.875)",FALSE
2130,"c(14.95447, 48.4472)",TRUE
2126,"c(14.95447, 48.4472)",TRUE
2129,"c(14.95447, 48.4472)",FALSE
2128,"c(14.95447, 48.4472)",TRUE
2147,"c(14.91397, 48.51341)",FALSE
2142,"c(14.8706, 48.48105)",FALSE
2297,"c(14.86817, 47.53337)",TRUE
2143,"c(14.8706, 48.48105)",TRUE
2301,"c(14.86761, 47.53188)",FALSE
2115,"c(14.86145, 48.50977)",FALSE
2300,"c(14.86654, 47.53227)",TRUE
2298,"c(14.86704, 47.53331)",TRUE
2299,"c(14.86685, 47.53304)",TRUE
20941,"c(14.886667, 48.3625)",TRUE
2132,"c(14.87938, 48.47901)",TRUE
2306,"c(14.89225, 47.49833)",TRUE
2144,"c(14.91397, 48.51341)",TRUE
2133,"c(14.87938, 48.47901)",FALSE
2137,"c(14.87808, 48.47382)",FALSE
2138,"c(14.87808, 48.47382)",TRUE
2134,"c(14.87808, 48.47382)",FALSE
2139,"c(14.87808, 48.47382)",FALSE
2140,"c(14.87808, 48.47382)",FALSE
2582,"c(14.64301, 47.53403)",TRUE
2570,"c(14.59969, 47.58246)",TRUE
2546,"c(14.58094, 47.56872)",TRUE
2545,"c(14.58146, 47.561)",TRUE
2609,"c(14.67962, 47.52227)",TRUE
2608,"c(14.67463, 47.52338)",FALSE
2611,"c(14.67414, 47.51861)",FALSE
2610,"c(14.66939, 47.52293)",TRUE
2587,"c(14.67411, 47.55845)",TRUE
2607,"c(14.67394, 47.52695)",TRUE
2603,"c(14.69719, 47.56724)",TRUE
2098,"c(14.69123, 48.58034)",FALSE
2102,"c(14.68787, 48.55871)",FALSE
2101,"c(14.68787, 48.55871)",TRUE
2591,"c(14.68802, 47.61032)",TRUE
2573,"c(14.6507, 47.61612)",TRUE
2103,"c(14.64947, 48.5436)",FALSE
2575,"c(14.65191, 47.60955)",TRUE
2104,"c(14.64947, 48.5436)",TRUE
2572,"c(14.64659, 47.53091)",TRUE
2105,"c(14.64947, 48.5436)",FALSE
2571,"c(14.64866, 47.60256)",TRUE
2577,"c(14.65534, 47.60866)",TRUE
1520,"c(14.66281, 47.50419)",FALSE
1694,"c(14.66281, 47.50419)",TRUE
2576,"c(14.65873, 47.60842)",TRUE
15684,"c(26.79472, 55.05284)",TRUE
15310,"c(26.83065, 54.7935)",TRUE
15686,"c(26.78525, 55.04049)",TRUE
15606,"c(28.53214, 55.89214)",TRUE
15664,"c(23.76482, 51.84422)",TRUE
15602,"c(24.11837, 52.92008)",TRUE
15277,"c(26.86511, 54.7817)",TRUE
15628,"c(26.8758, 54.70286)",TRUE
15685,"c(26.7815, 55.03597)",TRUE
15682,"c(27.90375, 54.32475)",FALSE
15681,"c(27.8961, 54.28029)",TRUE
15692,"c(26.10922, 54.70417)",TRUE
15680,"c(27.91519, 54.30072)",TRUE
15368,"c(29.10724, 53.70938)",TRUE
15601,"c(23.73643, 52.58811)",TRUE
15585,"c(26.36522, 54.97076)",TRUE
15678,"c(27.89064, 54.28951)",TRUE
15663,"c(23.76902, 51.84338)",TRUE
15295,"c(24.28577, 52.81852)",FALSE
15665,"c(23.77368, 51.84357)",TRUE
15611,"c(29.8981, 55.20928)",TRUE
15268,"c(24.31605, 52.82256)",TRUE
53427,"c(30.773183, 54.896467)",TRUE
53425,"c(30.773667, 54.8967)",TRUE
53424,"c(30.774117, 54.8966)",TRUE
15291,"c(24.24177, 52.87341)",TRUE
15336,"c(29.5893, 53.69571)",TRUE
15287,"c(24.24122, 52.86986)",TRUE
15687,"c(27.20619, 54.48897)",TRUE
3518,"c(17.60469, 44.27296)",FALSE
3521,"c(17.60469, 44.27296)",TRUE
3520,"c(17.60469, 44.27296)",TRUE
3492,"c(17.03931, 44.12129)",FALSE
3493,"c(17.03931, 44.12129)",FALSE
3477,"c(17.05683, 43.90147)",FALSE
3516,"c(17.60469, 44.27296)",FALSE
3505,"c(17.61562, 44.28144)",TRUE
3503,"c(17.61562, 44.28144)",TRUE
3504,"c(17.61562, 44.28144)",TRUE
3506,"c(17.61562, 44.28144)",TRUE
3519,"c(17.60469, 44.27296)",FALSE
3502,"c(17.03931, 44.12129)",FALSE
19449,"c(17.29179, 44.01664)",TRUE
3501,"c(17.03931, 44.12129)",TRUE
3524,"c(17.54625, 43.72813)",TRUE
3494,"c(17.03931, 44.12129)",TRUE
3496,"c(17.03931, 44.12129)",FALSE
3498,"c(17.03931, 44.12129)",TRUE
3495,"c(17.03931, 44.12129)",TRUE
3497,"c(17.03931, 44.12129)",FALSE
3500,"c(17.03931, 44.12129)",FALSE
3499,"c(17.03931, 44.12129)",FALSE
3462,"c(17.74238, 43.95131)",TRUE
3463,"c(17.74238, 43.95131)",TRUE
3460,"c(17.74238, 43.95131)",TRUE
3481,"c(17.05683, 43.90147)",FALSE
3490,"c(17.05683, 43.90147)",TRUE
3480,"c(17.05683, 43.90147)",TRUE
3479,"c(17.05683, 43.90147)",FALSE
3483,"c(17.05683, 43.90147)",FALSE
3488,"c(17.05683, 43.90147)",FALSE
3486,"c(17.05683, 43.90147)",TRUE
3485,"c(17.05683, 43.90147)",FALSE
3459,"c(17.74238, 43.95131)",TRUE
3461,"c(17.74238, 43.95131)",TRUE
3491,"c(17.05683, 43.90147)",FALSE
3515,"c(17.61581, 44.28066)",TRUE
3514,"c(17.61581, 44.28066)",TRUE
3507,"c(17.61562, 44.28144)",TRUE
3508,"c(17.61562, 44.28144)",TRUE
3484,"c(17.05683, 43.90147)",FALSE
3482,"c(17.05683, 43.90147)",TRUE
3478,"c(17.05683, 43.90147)",FALSE
3487,"c(17.05683, 43.90147)",FALSE
3489,"c(17.05683, 43.90147)",FALSE
3509,"c(17.61581, 44.28066)",TRUE
3423,"c(24.1063, 41.85575)",TRUE
3268,"c(24.1032, 41.7906)",TRUE
3253,"c(23.39948, 41.76683)",TRUE
3187,"c(23.55666, 42.11192)",TRUE
3181,"c(23.55666, 42.11192)",TRUE
3364,"c(24.83133, 41.69616)",TRUE
3035,"c(24.61909, 41.56355)",TRUE
3270,"c(24.1027, 41.8721)",FALSE
3424,"c(24.10222, 41.86367)",TRUE
3388,"c(24.14629, 41.73881)",TRUE
3387,"c(24.14464, 41.74928)",FALSE
3379,"c(24.1498, 41.64369)",TRUE
3042,"c(24.61909, 41.56355)",TRUE
2957,"c(23.85466, 42.06299)",TRUE
3385,"c(24.12664, 41.75953)",TRUE
3395,"c(24.11911, 41.6939)",FALSE
3252,"c(23.39948, 41.76683)",TRUE
3032,"c(24.61909, 41.56355)",TRUE
3010,"c(24.61909, 41.56355)",TRUE
3334,"c(23.63143, 41.54003)",TRUE
3381,"c(24.0596, 41.70134)",TRUE
3301,"c(24.6698, 41.7001)",FALSE
3271,"c(24.0707, 41.8087)",TRUE
3369,"c(24.81439, 41.7075)",TRUE
3335,"c(23.52329, 41.62064)",TRUE
3297,"c(24.6711, 41.7726)",FALSE
3304,"c(24.6711, 41.7726)",TRUE
3029,"c(24.61909, 41.56355)",TRUE
3351,"c(23.87602, 42.0763)",TRUE
3302,"c(24.6599, 41.7074)",TRUE
3254,"c(23.39948, 41.76683)",TRUE
3031,"c(24.61909, 41.56355)",FALSE
3251,"c(23.39948, 41.76683)",TRUE
3046,"c(24.61909, 41.56355)",TRUE
3043,"c(24.61909, 41.56355)",TRUE
3139,"c(23.71882, 42.15516)",TRUE
3013,"c(24.61909, 41.56355)",TRUE
2953,"c(23.85466, 42.06299)",TRUE
3421,"c(24.28355, 41.7023)",TRUE
3078,"c(23.85466, 42.06299)",TRUE
3426,"c(24.28499, 41.55943)",TRUE
3115,"c(23.71882, 42.15516)",TRUE
3149,"c(23.71882, 42.15516)",TRUE
3456,"c(23.43453, 41.75627)",TRUE
3146,"c(23.71882, 42.15516)",TRUE
3150,"c(23.71882, 42.15516)",TRUE
2887,"c(23.85466, 42.06299)",TRUE
3082,"c(23.85466, 42.06299)",TRUE
2827,"c(23.71882, 42.15516)",FALSE
2884,"c(23.85466, 42.06299)",FALSE
3080,"c(23.85466, 42.06299)",TRUE
2869,"c(23.85466, 42.06299)",TRUE
3076,"c(23.85466, 42.06299)",TRUE
2859,"c(23.85466, 42.06299)",TRUE
3358,"c(24.59308, 41.90055)",TRUE
3378,"c(24.18164, 41.53771)",TRUE
3183,"c(23.55666, 42.11192)",TRUE
3448,"c(23.43453, 41.75627)",FALSE
3151,"c(23.71882, 42.15516)",TRUE
2945,"c(23.85466, 42.06299)",FALSE
3303,"c(24.6554, 41.7189)",TRUE
3444,"c(23.43453, 41.75627)",TRUE
3445,"c(23.43453, 41.75627)",TRUE
3402,"c(24.23391, 41.70089)",TRUE
3403,"c(24.22101, 41.69533)",TRUE
3390,"c(24.23797, 41.58198)",TRUE
2888,"c(23.85466, 42.06299)",FALSE
3391,"c(24.21359, 41.57278)",TRUE
2973,"c(23.85466, 42.06299)",FALSE
3392,"c(24.18713, 41.56253)",TRUE
3406,"c(24.20739, 41.65177)",TRUE
19205,"c(24.20194, 41.76944)",TRUE
3075,"c(23.85466, 42.06299)",TRUE
3111,"c(24.73156, 42.76397)",TRUE
3357,"c(24.61616, 41.91485)",TRUE
3196,"c(23.55666, 42.11192)",TRUE
3110,"c(24.73156, 42.76397)",TRUE
3300,"c(24.7167, 41.7164)",FALSE
3190,"c(23.55666, 42.11192)",TRUE
3449,"c(23.36461, 41.82762)",TRUE
3022,"c(24.61909, 41.56355)",TRUE
3021,"c(24.61909, 41.56355)",TRUE
3025,"c(24.61909, 41.56355)",FALSE
3014,"c(24.61909, 41.56355)",TRUE
3028,"c(24.61909, 41.56355)",FALSE
3299,"c(24.6775, 41.7375)",FALSE
3024,"c(24.61909, 41.56355)",TRUE
3188,"c(23.55666, 42.11192)",TRUE
3185,"c(23.55666, 42.11192)",TRUE
3108,"c(24.73156, 42.76397)",TRUE
3109,"c(24.73156, 42.76397)",TRUE
3442,"c(23.36461, 41.82762)",TRUE
3044,"c(24.61909, 41.56355)",FALSE
3195,"c(23.55666, 42.11192)",TRUE
3039,"c(24.61909, 41.56355)",TRUE
3037,"c(24.61909, 41.56355)",TRUE
3048,"c(24.61909, 41.56355)",FALSE
3038,"c(24.61909, 41.56355)",TRUE
3023,"c(24.61909, 41.56355)",TRUE
3012,"c(24.61909, 41.56355)",TRUE
3030,"c(24.61909, 41.56355)",TRUE
3018,"c(24.61909, 41.56355)",TRUE
3295,"c(24.7046, 41.6946)",FALSE
3186,"c(23.55666, 42.11192)",FALSE
3296,"c(24.6995, 41.738)",FALSE
3026,"c(24.61909, 41.56355)",FALSE
3015,"c(24.61909, 41.56355)",TRUE
3019,"c(24.61909, 41.56355)",TRUE
3017,"c(24.61909, 41.56355)",TRUE
3041,"c(24.61909, 41.56355)",TRUE
3273,"c(23.8874, 41.834)",FALSE
3274,"c(23.8881, 41.7979)",FALSE
3347,"c(23.88313, 42.06435)",TRUE
3276,"c(23.887, 41.7987)",FALSE
3275,"c(23.8889, 41.797)",TRUE
3336,"c(23.85459, 42.063)",TRUE
2947,"c(23.85466, 42.06299)",FALSE
3372,"c(24.78575, 41.70491)",TRUE
3269,"c(23.9879, 41.8285)",FALSE
3267,"c(23.9793, 41.8287)",FALSE
3277,"c(24.0068, 41.816)",TRUE
3272,"c(24.0001, 41.8263)",FALSE
2898,"c(23.85466, 42.06299)",TRUE
2890,"c(23.85466, 42.06299)",TRUE
2880,"c(23.85466, 42.06299)",TRUE
3298,"c(24.6711, 41.7726)",FALSE
3339,"c(23.95094, 42.07651)",TRUE
3180,"c(23.55666, 42.11192)",TRUE
3040,"c(24.61909, 41.56355)",TRUE
3045,"c(24.61909, 41.56355)",TRUE
3198,"c(23.55666, 42.11192)",TRUE
3191,"c(23.55666, 42.11192)",TRUE
3034,"c(24.61909, 41.56355)",TRUE
3033,"c(24.61909, 41.56355)",TRUE
3343,"c(23.94451, 42.08327)",FALSE
3324,"c(25.371117, 42.77192)",TRUE
3325,"c(25.371117, 42.77192)",TRUE
3197,"c(23.55666, 42.11192)",TRUE
3184,"c(23.55666, 42.11192)",TRUE
3199,"c(23.55666, 42.11192)",TRUE
3200,"c(23.55666, 42.11192)",TRUE
3193,"c(23.55666, 42.11192)",TRUE
3194,"c(23.55666, 42.11192)",TRUE
3182,"c(23.55666, 42.11192)",TRUE
3359,"c(24.60036, 41.80947)",TRUE
3192,"c(23.55666, 42.11192)",TRUE
3427,"c(24.36005, 41.62809)",TRUE
2815,"c(23.71882, 42.15516)",FALSE
3140,"c(23.71882, 42.15516)",TRUE
2942,"c(23.85466, 42.06299)",TRUE
3397,"c(24.34137, 41.53648)",TRUE
2813,"c(23.71882, 42.15516)",FALSE
2899,"c(23.85466, 42.06299)",TRUE
2928,"c(23.85466, 42.06299)",FALSE
2848,"c(23.71882, 42.15516)",TRUE
2943,"c(23.85466, 42.06299)",FALSE
3083,"c(23.85466, 42.06299)",TRUE
3138,"c(23.71882, 42.15516)",TRUE
2820,"c(23.71882, 42.15516)",FALSE
2821,"c(23.71882, 42.15516)",FALSE
2824,"c(23.71882, 42.15516)",TRUE
3371,"c(24.90238, 41.71107)",TRUE
2886,"c(23.85466, 42.06299)",TRUE
2875,"c(23.85466, 42.06299)",TRUE
2866,"c(23.85466, 42.06299)",TRUE
3374,"c(24.88833, 41.7029)",TRUE
3172,"c(24.50108, 41.7603)",TRUE
3167,"c(24.50108, 41.7603)",TRUE
3143,"c(23.71882, 42.15516)",FALSE
3169,"c(24.50108, 41.7603)",FALSE
3171,"c(24.50108, 41.7603)",TRUE
3168,"c(24.50108, 41.7603)",TRUE
3144,"c(23.71882, 42.15516)",TRUE
2939,"c(23.85466, 42.06299)",TRUE
2944,"c(23.85466, 42.06299)",FALSE
2971,"c(23.85466, 42.06299)",TRUE
2894,"c(23.85466, 42.06299)",TRUE
3079,"c(23.85466, 42.06299)",TRUE
2842,"c(23.71882, 42.15516)",TRUE
3354,"c(24.58246, 41.85923)",TRUE
3081,"c(23.85466, 42.06299)",TRUE
3189,"c(23.55666, 42.11192)",TRUE
2938,"c(23.85466, 42.06299)",TRUE
3133,"c(23.71882, 42.15516)",FALSE
2881,"c(23.85466, 42.06299)",TRUE
3145,"c(23.71882, 42.15516)",FALSE
3170,"c(24.50108, 41.7603)",TRUE
2870,"c(23.85466, 42.06299)",TRUE
2818,"c(23.71882, 42.15516)",TRUE
2940,"c(23.85466, 42.06299)",TRUE
3452,"c(23.42687, 41.76859)",TRUE
3422,"c(24.30723, 41.6943)",TRUE
3420,"c(24.30517, 41.72164)",TRUE
3132,"c(23.71882, 42.15516)",TRUE
3362,"c(24.56955, 41.79079)",TRUE
3400,"c(24.31276, 41.66375)",TRUE
3446,"c(23.42687, 41.76859)",TRUE
2851,"c(23.71882, 42.15516)",TRUE
3356,"c(24.56463, 41.85478)",TRUE
2883,"c(23.85466, 42.06299)",TRUE
3363,"c(24.56688, 41.8139)",TRUE
3425,"c(24.9676, 41.52364)",TRUE
3141,"c(23.71882, 42.15516)",TRUE
3130,"c(23.71882, 42.15516)",TRUE
3128,"c(23.71882, 42.15516)",TRUE
2948,"c(23.85466, 42.06299)",TRUE
2816,"c(23.71882, 42.15516)",FALSE
2871,"c(23.85466, 42.06299)",FALSE
2819,"c(23.71882, 42.15516)",FALSE
3294,"c(24.6541, 41.7221)",FALSE
2822,"c(23.71882, 42.15516)",TRUE
3441,"c(23.42687, 41.76859)",TRUE
3077,"c(23.85466, 42.06299)",TRUE
2817,"c(23.71882, 42.15516)",TRUE
2878,"c(23.85466, 42.06299)",TRUE
2892,"c(23.85466, 42.06299)",TRUE
2814,"c(23.71882, 42.15516)",FALSE
2826,"c(23.71882, 42.15516)",FALSE
2941,"c(23.85466, 42.06299)",TRUE
2828,"c(23.71882, 42.15516)",TRUE
19487,"c(14.6122, 45.44996)",TRUE
19447,"c(15.53673, 44.87315)",TRUE
19443,"c(15.52591, 44.86341)",TRUE
19440,"c(15.52513, 44.86341)",FALSE
19493,"c(14.66465, 45.45381)",TRUE
19462,"c(14.79937, 45.35402)",TRUE
19446,"c(15.53673, 44.87315)",FALSE
19442,"c(15.52591, 44.86341)",TRUE
19424,"c(15.05604, 44.70041)",TRUE
19441,"c(15.52591, 44.86341)",TRUE
19452,"c(14.91328, 45.27068)",TRUE
24634,"c(14.235278, 48.691944)",TRUE
24551,"c(14.257778, 48.645556)",TRUE
24547,"c(14.229444, 48.745)",TRUE
24377,"c(14.230556, 48.613889)",TRUE
24260,"c(14.261111, 48.888889)",TRUE
22486,"c(18.257778, 49.496944)",FALSE
25171,"c(18.250994, 49.483469)",TRUE
24583,"c(14.240556, 48.620556)",TRUE
20395,"c(18.419917, 49.526556)",FALSE
24274,"c(14.227778, 48.773611)",TRUE
20410,"c(18.258889, 49.488611)",TRUE
24272,"c(14.254167, 48.784722)",TRUE
24364,"c(14.247222, 48.6125)",TRUE
24540,"c(14.242778, 48.764722)",TRUE
24289,"c(14.255556, 48.886111)",FALSE
24526,"c(14.338333, 48.850556)",TRUE
24342,"c(14.244444, 48.776389)",TRUE
20514,"c(13.98475, 48.868083)",TRUE
22489,"c(18.257778, 49.496944)",FALSE
23943,"c(18.409722, 49.505)",TRUE
22487,"c(18.257778, 49.496944)",FALSE
22493,"c(18.257778, 49.496944)",FALSE
22495,"c(18.257778, 49.496944)",FALSE
24525,"c(14.300278, 48.856667)",FALSE
24548,"c(14.305833, 48.941389)",TRUE
20393,"c(18.418139, 49.526917)",TRUE
20394,"c(18.419278, 49.529611)",FALSE
24580,"c(14.321389, 48.864167)",TRUE
22490,"c(18.257778, 49.496944)",FALSE
20288,"c(14.314556, 48.869444)",TRUE
20289,"c(14.3135, 48.872694)",FALSE
22494,"c(18.257778, 49.496944)",FALSE
23942,"c(18.409722, 49.505)",TRUE
22484,"c(18.257778, 49.496944)",FALSE
22496,"c(18.257778, 49.496944)",FALSE
23248,"c(14.298056, 49.235)",TRUE
23035,"c(14.273611, 48.6325)",TRUE
24305,"c(14.272222, 48.868056)",TRUE
23039,"c(14.271944, 48.631389)",TRUE
20704,"c(14.275833, 48.626667)",TRUE
23206,"c(14.278056, 48.869444)",TRUE
23204,"c(14.278056, 48.869444)",TRUE
23037,"c(14.276944, 48.6325)",TRUE
20264,"c(14.267806, 48.896111)",TRUE
20262,"c(14.267306, 48.898278)",FALSE
20263,"c(14.26825, 48.895944)",FALSE
24285,"c(14.269444, 48.858333)",TRUE
23038,"c(14.269167, 48.631111)",TRUE
20414,"c(18.252222, 49.487444)",TRUE
20413,"c(18.252333, 49.488278)",FALSE
23249,"c(14.296944, 49.230278)",FALSE
24270,"c(14.294444, 48.756944)",TRUE
23250,"c(14.293889, 49.235278)",TRUE
23205,"c(14.278056, 48.869444)",TRUE
22488,"c(18.257778, 49.496944)",TRUE
22485,"c(18.257778, 49.496944)",FALSE
24334,"c(14.2875, 48.659722)",TRUE
23529,"c(18.353889, 49.468333)",TRUE
24543,"c(13.999444, 49.001111)",TRUE
23537,"c(18.353889, 49.468333)",FALSE
24311,"c(14.108333, 48.641667)",TRUE
20523,"c(14.108917, 48.790222)",TRUE
20406,"c(18.301806, 49.483917)",TRUE
20404,"c(18.299139, 49.483611)",FALSE
20403,"c(18.29875, 49.485361)",FALSE
24544,"c(14.111389, 48.916111)",TRUE
20405,"c(18.300917, 49.483917)",TRUE
23540,"c(18.353889, 49.468333)",FALSE
24277,"c(14.097222, 48.972222)",TRUE
24538,"c(14.098611, 48.934167)",TRUE
24871,"c(18.313056, 49.494444)",FALSE
24321,"c(14.013889, 48.980556)",FALSE
24308,"c(14.008333, 48.980556)",FALSE
24746,"c(18.3125, 49.584722)",TRUE
20407,"c(18.303833, 49.484889)",TRUE
24556,"c(14.006944, 48.978333)",TRUE
24529,"c(14.099444, 48.983611)",TRUE
23526,"c(18.353889, 49.468333)",TRUE
24576,"c(14.131111, 48.930833)",TRUE
23521,"c(18.353889, 49.468333)",FALSE
24600,"c(14.13, 48.631111)",TRUE
23546,"c(18.353889, 49.468333)",TRUE
23545,"c(18.353889, 49.468333)",FALSE
23525,"c(18.353889, 49.468333)",TRUE
23520,"c(18.353889, 49.468333)",FALSE
23519,"c(18.353889, 49.468333)",FALSE
24566,"c(14.12, 48.919722)",TRUE
23653,"c(14.121389, 48.799444)",TRUE
20398,"c(18.298472, 49.489944)",TRUE
24324,"c(14.113889, 48.641667)",FALSE
23538,"c(18.353889, 49.468333)",TRUE
24573,"c(14.125833, 48.930278)",TRUE
23523,"c(18.353889, 49.468333)",TRUE
23524,"c(18.353889, 49.468333)",TRUE
23527,"c(18.353889, 49.468333)",TRUE
21777,"c(18.352778, 49.468056)",TRUE
21779,"c(18.352778, 49.468056)",TRUE
21782,"c(18.352778, 49.468056)",TRUE
23539,"c(18.353889, 49.468333)",TRUE
22070,"c(18.353611, 49.468611)",TRUE
21780,"c(18.352778, 49.468056)",FALSE
24875,"c(18.351944, 49.466667)",FALSE
22071,"c(18.35, 49.465556)",TRUE
20513,"c(14.030194, 48.820972)",TRUE
21781,"c(18.352778, 49.468056)",TRUE
21778,"c(18.352778, 49.468056)",FALSE
20520,"c(14.075222, 48.803528)",FALSE
24317,"c(14.041667, 48.6375)",FALSE
24319,"c(14.041667, 48.6375)",TRUE
24302,"c(14.044444, 48.923611)",TRUE
25150,"c(14.031547, 48.825764)",TRUE
20522,"c(14.033694, 48.8285)",FALSE
24515,"c(14.034444, 48.990556)",TRUE
24597,"c(14.050833, 48.924722)",TRUE
20517,"c(14.066972, 48.897361)",TRUE
24611,"c(14.075278, 48.651389)",TRUE
20587,"c(14.057639, 48.81275)",TRUE
20588,"c(14.063639, 48.813028)",FALSE
24328,"c(14.018056, 48.980556)",TRUE
24310,"c(14.088889, 48.651389)",TRUE
23511,"c(18.322222, 49.475)",TRUE
23508,"c(18.322222, 49.475)",FALSE
23509,"c(18.322222, 49.475)",TRUE
23501,"c(18.322222, 49.475)",FALSE
24872,"c(18.314444, 49.494167)",TRUE
23503,"c(18.322222, 49.475)",FALSE
23510,"c(18.322222, 49.475)",TRUE
24539,"c(14.086944, 48.907778)",TRUE
21043,"c(14.087222, 48.850556)",TRUE
23512,"c(18.322222, 49.475)",TRUE
24632,"c(14.085278, 48.658056)",TRUE
24114,"c(18.349444, 49.431944)",TRUE
25167,"c(18.345536, 49.469336)",TRUE
23505,"c(18.322222, 49.475)",FALSE
23516,"c(18.322222, 49.475)",TRUE
23515,"c(18.322222, 49.475)",TRUE
24320,"c(14.025, 48.938889)",TRUE
23504,"c(18.322222, 49.475)",FALSE
23514,"c(18.322222, 49.475)",TRUE
23513,"c(18.322222, 49.475)",TRUE
22982,"c(14.203333, 48.9725)",TRUE
20267,"c(14.203556, 48.968167)",TRUE
21509,"c(13.987222, 48.870278)",TRUE
22981,"c(14.201944, 48.973611)",FALSE
24874,"c(18.381389, 49.513056)",TRUE
20595,"c(14.203806, 48.803472)",TRUE
20408,"c(18.259889, 49.485111)",TRUE
20269,"c(14.209417, 48.970778)",TRUE
20265,"c(14.206694, 48.964444)",TRUE
20944,"c(14.206944, 48.811667)",TRUE
22983,"c(14.201111, 48.973333)",TRUE
23640,"c(18.27, 49.508889)",TRUE
24267,"c(14.188889, 48.970833)",TRUE
22075,"c(18.378889, 49.508056)",FALSE
21955,"c(18.276944, 49.508889)",FALSE
22074,"c(18.3775, 49.508056)",FALSE
20266,"c(14.200222, 48.966361)",TRUE
24581,"c(14.200556, 48.935833)",TRUE
22078,"c(18.381111, 49.510556)",TRUE
24550,"c(14.195556, 48.889444)",TRUE
24630,"c(14.1975, 48.6575)",TRUE
20279,"c(14.221472, 48.902333)",TRUE
20271,"c(14.222556, 48.963028)",TRUE
20278,"c(14.222778, 48.902361)",TRUE
20277,"c(14.217306, 48.908611)",TRUE
20273,"c(14.218528, 48.919)",TRUE
24261,"c(14.219444, 48.9625)",TRUE
24306,"c(14.223611, 48.615278)",TRUE
20287,"c(14.224722, 48.978083)",FALSE
20285,"c(14.225722, 48.978194)",TRUE
20411,"c(18.259778, 49.488611)",FALSE
20409,"c(18.258833, 49.4855)",FALSE
24584,"c(14.209722, 48.908056)",TRUE
20600,"c(14.211222, 48.812056)",TRUE
24264,"c(14.2125, 48.990278)",TRUE
20276,"c(14.213861, 48.909667)",FALSE
20270,"c(14.216583, 48.967639)",TRUE
